"ID ";"Business line";"Ad channel";"Revenues";"Costs";"Country";"Currency";"Date";"Client";"Points of sale";"Connected points"
"353/19";"CONTENT";;2153341;1076671;"IT";"EUR";04/08/2014;"Viroski";2;4
"354/18";"HARDWARE";;116141;113818;"ES";"EUR";28/02/2013;"CO S.A.";9;19
"354/18";"INSTALLATION";;8874;8164;"ES";"EUR";28/02/2013;"CO S.A.";1;29
"354/18";"MAINTENANCE";;67218;60496;"ES";"EUR";28/02/2013;"CO S.A.";5;12
"354/18";"SOFTWARE";;16306;8153;"ES";"EUR";28/02/2013;"CO S.A.";4;15
"354/18";"CONTENT";;5999;3000;"ES";"EUR";28/02/2013;"CO S.A.";1;14
"354/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";28/02/2013;"CO S.A.";7;7
"354/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";28/02/2013;"CO S.A.";3;10
"354/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";28/02/2013;"CO S.A.";9;30
"354/19";"ADVERTISING";"Canal Azul";4211;2737;"CO";"Peso CO";04/08/2014;"AÑ C.B.";2;8
"355/18";"HARDWARE";;116141;113818;"ES";"EUR";28/02/2013;"CO S.A.";6;17
"355/18";"INSTALLATION";;8874;8164;"ES";"EUR";28/02/2013;"CO S.A.";9;17
"355/18";"MAINTENANCE";;67218;60496;"ES";"EUR";28/02/2013;"CO S.A.";7;19
"355/18";"SOFTWARE";;16306;8153;"ES";"EUR";28/02/2013;"CO S.A.";7;26
"355/18";"CONTENT";;5999;3000;"ES";"EUR";28/02/2013;"CO S.A.";2;29
"355/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";28/02/2013;"CO S.A.";7;12
"355/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";28/02/2013;"CO S.A.";1;7
"355/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";28/02/2013;"CO S.A.";2;2
"355/19";"ADVERTISING";"Canal Azul";16306;10599;"MX";"Peso MX";04/08/2014;"BEOP.V.";8;9
"356/18";"HARDWARE";;116141;113818;"ES";"EUR";28/02/2013;"CO S.A.";2;2
"356/18";"INSTALLATION";;8874;8164;"ES";"EUR";28/02/2013;"CO S.A.";3;12
"356/18";"MAINTENANCE";;67218;60496;"ES";"EUR";28/02/2013;"CO S.A.";8;11
"356/18";"SOFTWARE";;16306;8153;"ES";"EUR";28/02/2013;"CO S.A.";2;14
"356/18";"CONTENT";;5999;3000;"ES";"EUR";28/02/2013;"CO S.A.";1;16
"356/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";28/02/2013;"CO S.A.";7;27
"356/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";28/02/2013;"CO S.A.";9;18
"356/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";28/02/2013;"CO S.A.";1;29
"356/19";"ADVERTISING";"Canal Azul";4211;2737;"CO";"Peso CO";04/08/2014;"GOGRUPO";4;19
"357/18";"HARDWARE";;5754808;5639712;"CO";"Peso CO";28/02/2013;"CA S.A.";7;28
"357/18";"INSTALLATION";;31660;29127;"CO";"Peso CO";28/02/2013;"CA S.A.";5;21
"357/18";"MAINTENANCE";;8717;7845;"CO";"Peso CO";28/02/2013;"CA S.A.";8;13
"357/18";"SOFTWARE";;281378;140689;"CO";"Peso CO";28/02/2013;"CA S.A.";4;30
"357/18";"CONTENT";;4;2;"CO";"Peso CO";28/02/2013;"CA S.A.";7;20
"357/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";28/02/2013;"CA S.A.";4;21
"357/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";28/02/2013;"CA S.A.";10;10
"357/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";28/02/2013;"CA S.A.";8;27
"357/19";"ADVERTISING";"Canal Azul";986;641;"CO";"Peso CO";04/08/2014;"GU CHAS";9;21
"358/18";"HARDWARE";;220266;215861;"ES";"EUR";28/02/2013;"DI S.A.";9;27
"358/18";"INSTALLATION";;33168;30514;"ES";"EUR";28/02/2013;"DI S.A.";3;26
"358/18";"MAINTENANCE";;9516;8564;"ES";"EUR";28/02/2013;"DI S.A.";9;21
"358/18";"SOFTWARE";;285837;142919;"ES";"EUR";28/02/2013;"DI S.A.";10;26
"358/18";"CONTENT";;4;2;"ES";"EUR";28/02/2013;"DI S.A.";1;25
"358/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";28/02/2013;"DI S.A.";10;26
"358/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";28/02/2013;"DI S.A.";1;13
"358/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";28/02/2013;"DI S.A.";5;12
"358/19";"ADVERTISING";"Canal Azul";44701;29056;"IT";"EUR";04/08/2014;"LU DIAZ";6;25
"359/18";"HARDWARE";;116141;113818;"ES";"EUR";01/03/2013;"CO S.A.";7;13
"359/18";"INSTALLATION";;52128;47958;"ES";"EUR";01/03/2013;"CO S.A.";9;21
"359/18";"MAINTENANCE";;67218;60496;"ES";"EUR";01/03/2013;"CO S.A.";1;17
"359/18";"SOFTWARE";;16306;8153;"ES";"EUR";01/03/2013;"CO S.A.";2;14
"359/18";"CONTENT";;5999;3000;"ES";"EUR";01/03/2013;"CO S.A.";4;16
"359/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";01/03/2013;"CO S.A.";3;25
"359/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";01/03/2013;"CO S.A.";7;17
"359/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";01/03/2013;"CO S.A.";9;23
"359/19";"ADVERTISING";"Canal Azul";16306;10599;"ES";"EUR";04/08/2014;"OV S.L.";4;29
"360/18";"HARDWARE";;116141;113818;"ES";"EUR";02/03/2013;"CO S.A.";4;28
"360/18";"INSTALLATION";;8874;8164;"ES";"EUR";02/03/2013;"CO S.A.";2;21
"360/18";"MAINTENANCE";;67218;60496;"ES";"EUR";02/03/2013;"CO S.A.";6;18
"360/18";"SOFTWARE";;16306;8153;"ES";"EUR";02/03/2013;"CO S.A.";3;30
"360/18";"CONTENT";;5999;3000;"ES";"EUR";02/03/2013;"CO S.A.";10;23
"360/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";02/03/2013;"CO S.A.";2;7
"360/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";02/03/2013;"CO S.A.";10;12
"360/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";02/03/2013;"CO S.A.";9;12
"360/19";"ADVERTISING";"Canal Azul";7366;4788;"CO";"Peso CO";04/08/2014;"ROZ SAL";2;23
"361/18";"HARDWARE";;4;4;"MX";"Peso MX";03/03/2013;"Gm S. A";4;14
"361/18";"INSTALLATION";;4;4;"MX";"Peso MX";03/03/2013;"Gm S. A";6;18
"361/18";"MAINTENANCE";;4;4;"MX";"Peso MX";03/03/2013;"Gm S. A";7;16
"361/18";"SOFTWARE";;4;2;"MX";"Peso MX";03/03/2013;"Gm S. A";10;21
"361/18";"CONTENT";;254514;127257;"MX";"Peso MX";03/03/2013;"Gm S. A";10;26
"361/18";"ADVERTISING";"Canal Azul";4;3;"MX";"Peso MX";03/03/2013;"Gm S. A";7;20
"361/18";"ADVERTISING";"Canal Verde";4;3;"MX";"Peso MX";03/03/2013;"Gm S. A";7;24
"361/18";"ADVERTISING";"Canal Rojo";4;3;"MX";"Peso MX";03/03/2013;"Gm S. A";1;11
"361/19";"HARDWARE";;928047;909486;"ES";"EUR";06/08/2014;"DI S.A.";4;8
"361/19";"INSTALLATION";;99915;91922;"ES";"EUR";06/08/2014;"DI S.A.";7;15
"362/18";"HARDWARE";;4;4;"ES";"EUR";03/03/2013;"DI S.A.";1;15
"362/18";"INSTALLATION";;4;4;"ES";"EUR";03/03/2013;"DI S.A.";1;10
"362/18";"MAINTENANCE";;4;4;"ES";"EUR";03/03/2013;"DI S.A.";6;29
"362/18";"SOFTWARE";;4;2;"ES";"EUR";03/03/2013;"DI S.A.";4;11
"362/18";"CONTENT";;1099898;549949;"ES";"EUR";03/03/2013;"DI S.A.";10;17
"362/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";03/03/2013;"DI S.A.";6;18
"362/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";03/03/2013;"DI S.A.";2;9
"362/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";03/03/2013;"DI S.A.";7;10
"362/19";"ADVERTISING";"Canal Azul";128135;83288;"MX";"Peso MX";11/08/2014;"FIORESP";9;10
"363/18";"HARDWARE";;4;4;"ES";"EUR";03/03/2010;"DI S.A.";6;21
"363/18";"INSTALLATION";;4;4;"ES";"EUR";03/03/2010;"DI S.A.";9;19
"363/18";"MAINTENANCE";;4;4;"ES";"EUR";03/03/2010;"DI S.A.";4;7
"363/18";"SOFTWARE";;4;2;"ES";"EUR";03/03/2010;"DI S.A.";3;4
"363/18";"CONTENT";;776678;388339;"ES";"EUR";03/03/2010;"DI S.A.";6;21
"363/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";03/03/2010;"DI S.A.";5;13
"363/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";03/03/2010;"DI S.A.";7;29
"363/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";03/03/2010;"DI S.A.";10;26
"363/19";"ADVERTISING";"Canal Rojo";2790503;1813827;"CO";"Peso CO";11/08/2014;"PO.A.U.";9;28
"364/18";"HARDWARE";;116141;113818;"ES";"EUR";03/03/2013;"CO S.A.";9;19
"364/18";"INSTALLATION";;8874;8164;"ES";"EUR";03/03/2013;"CO S.A.";10;19
"364/18";"MAINTENANCE";;67218;60496;"ES";"EUR";03/03/2013;"CO S.A.";6;28
"364/18";"SOFTWARE";;16306;8153;"ES";"EUR";03/03/2013;"CO S.A.";7;18
"364/18";"CONTENT";;5999;3000;"ES";"EUR";03/03/2013;"CO S.A.";7;12
"364/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";03/03/2013;"CO S.A.";6;7
"364/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";03/03/2013;"CO S.A.";7;26
"364/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";03/03/2013;"CO S.A.";1;15
"364/19";"ADVERTISING";"Canal Rojo";152581;99178;"CO";"Peso CO";11/08/2014;"PU S.L.";7;7
"365/18";"HARDWARE";;116141;113818;"ES";"EUR";03/03/2013;"CO S.A.";6;8
"365/18";"INSTALLATION";;8874;8164;"ES";"EUR";03/03/2013;"CO S.A.";5;29
"365/18";"MAINTENANCE";;67218;60496;"ES";"EUR";03/03/2013;"CO S.A.";9;10
"365/18";"SOFTWARE";;16306;8153;"ES";"EUR";03/03/2013;"CO S.A.";3;20
"365/18";"CONTENT";;5999;3000;"ES";"EUR";03/03/2013;"CO S.A.";8;18
"365/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";03/03/2013;"CO S.A.";8;26
"365/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";03/03/2013;"CO S.A.";8;8
"365/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";03/03/2013;"CO S.A.";4;23
"365/19";"HARDWARE";;46499787;45569791;"MX";"Peso MX";11/08/2014;"VIONLAB";10;19
"365/19";"SOFTWARE";;423836;211918;"MX";"Peso MX";11/08/2014;"VIONLAB";2;5
"366/18";"HARDWARE";;116141;113818;"ES";"EUR";03/03/2013;"CO S.A.";6;30
"366/18";"INSTALLATION";;52128;47958;"ES";"EUR";03/03/2013;"CO S.A.";4;19
"366/18";"MAINTENANCE";;67218;60496;"ES";"EUR";03/03/2013;"CO S.A.";3;16
"366/18";"SOFTWARE";;16306;8153;"ES";"EUR";03/03/2013;"CO S.A.";4;14
"366/18";"CONTENT";;5999;3000;"ES";"EUR";03/03/2013;"CO S.A.";4;9
"366/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";03/03/2013;"CO S.A.";2;19
"366/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";03/03/2013;"CO S.A.";1;18
"366/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";03/03/2013;"CO S.A.";1;18
"366/19";"ADVERTISING";"Canal Azul";53991;35094;"IT";"EUR";13/08/2014;"LERUGIA";8;16
"367/18";"HARDWARE";;4;4;"ES";"EUR";01/03/2013;"IN S.A.";6;12
"367/18";"INSTALLATION";;4;4;"ES";"EUR";01/03/2013;"IN S.A.";1;20
"367/18";"MAINTENANCE";;4;4;"ES";"EUR";01/03/2013;"IN S.A.";9;28
"367/18";"SOFTWARE";;4;2;"ES";"EUR";01/03/2013;"IN S.A.";2;8
"367/18";"CONTENT";;4;2;"ES";"EUR";01/03/2013;"IN S.A.";3;23
"367/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";01/03/2013;"IN S.A.";4;7
"367/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";01/03/2013;"IN S.A.";2;19
"367/18";"ADVERTISING";"Canal Rojo";571072;371197;"ES";"EUR";01/03/2013;"IN S.A.";6;30
"367/19";"ADVERTISING";"Canal Rojo";418402;271961;"CO";"Peso CO";14/08/2014;"PRIALES";5;28
"368/18";"HARDWARE";;4;4;"MX";"Peso MX";01/03/2013;"SO S.A.";8;15
"368/18";"INSTALLATION";;4;4;"MX";"Peso MX";01/03/2013;"SO S.A.";10;18
"368/18";"MAINTENANCE";;4;4;"MX";"Peso MX";01/03/2013;"SO S.A.";2;26
"368/18";"SOFTWARE";;4;2;"MX";"Peso MX";01/03/2013;"SO S.A.";9;22
"368/18";"CONTENT";;4;2;"MX";"Peso MX";01/03/2013;"SO S.A.";8;9
"368/18";"ADVERTISING";"Canal Azul";4;3;"MX";"Peso MX";01/03/2013;"SO S.A.";4;16
"368/18";"ADVERTISING";"Canal Verde";4;3;"MX";"Peso MX";01/03/2013;"SO S.A.";3;5
"368/18";"ADVERTISING";"Canal Rojo";539872;350917;"MX";"Peso MX";01/03/2013;"SO S.A.";7;21
"368/19";"CONTENT";;8166649;4083324;"IT";"EUR";15/08/2014;"FO S.L.";3;29
"369/18";"HARDWARE";;4;4;"IT";"EUR";01/03/2013;"AL S.L.";9;18
"369/18";"INSTALLATION";;4;4;"IT";"EUR";01/03/2013;"AL S.L.";1;30
"369/18";"MAINTENANCE";;4;4;"IT";"EUR";01/03/2013;"AL S.L.";3;29
"369/18";"SOFTWARE";;4;2;"IT";"EUR";01/03/2013;"AL S.L.";5;25
"369/18";"CONTENT";;4;2;"IT";"EUR";01/03/2013;"AL S.L.";2;21
"369/18";"ADVERTISING";"Canal Azul";22090;14358;"IT";"EUR";01/03/2013;"AL S.L.";1;10
"369/18";"ADVERTISING";"Canal Verde";4;3;"IT";"EUR";01/03/2013;"AL S.L.";10;19
"369/18";"ADVERTISING";"Canal Rojo";4;3;"IT";"EUR";01/03/2013;"AL S.L.";10;22
"369/19";"ADVERTISING";"Canal Rojo";2811524;1827491;"ES";"EUR";18/08/2014;"LAJOFRE";5;25
"370/18";"HARDWARE";;116141;113818;"ES";"EUR";01/03/2013;"CO S.A.";1;30
"370/18";"INSTALLATION";;8874;8164;"ES";"EUR";01/03/2013;"CO S.A.";2;7
"370/18";"MAINTENANCE";;67218;60496;"ES";"EUR";01/03/2013;"CO S.A.";7;15
"370/18";"SOFTWARE";;16306;8153;"ES";"EUR";01/03/2013;"CO S.A.";5;21
"370/18";"CONTENT";;5999;3000;"ES";"EUR";01/03/2013;"CO S.A.";7;19
"370/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";01/03/2013;"CO S.A.";2;10
"370/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";01/03/2013;"CO S.A.";8;10
"370/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";01/03/2013;"CO S.A.";7;10
"370/19";"ADVERTISING";"Canal Rojo";2811524;1827491;"CO";"Peso CO";18/08/2014;"ABSPAÑA";4;20
"371/18";"HARDWARE";;220266;215861;"ES";"EUR";01/03/2013;"DI S.A.";10;15
"371/18";"INSTALLATION";;33168;30514;"ES";"EUR";01/03/2013;"DI S.A.";5;12
"371/18";"MAINTENANCE";;9516;8564;"ES";"EUR";01/03/2013;"DI S.A.";1;19
"371/18";"SOFTWARE";;285837;142919;"ES";"EUR";01/03/2013;"DI S.A.";8;12
"371/18";"CONTENT";;4;2;"ES";"EUR";01/03/2013;"DI S.A.";2;22
"371/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";01/03/2013;"DI S.A.";1;8
"371/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";01/03/2013;"DI S.A.";9;15
"371/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";01/03/2013;"DI S.A.";5;10
"371/19";"ADVERTISING";"Canal Verde";39412112;25617873;"MX";"Peso MX";18/08/2014;"ACNTURE";1;6
"372/18";"HARDWARE";;4;4;"CO";"Peso CO";03/03/2013;"TR S.L.";8;21
"372/18";"INSTALLATION";;4;4;"CO";"Peso CO";03/03/2013;"TR S.L.";10;15
"372/18";"MAINTENANCE";;4;4;"CO";"Peso CO";03/03/2013;"TR S.L.";3;16
"372/18";"SOFTWARE";;118;59;"CO";"Peso CO";03/03/2013;"TR S.L.";5;28
"372/18";"CONTENT";;4;2;"CO";"Peso CO";03/03/2013;"TR S.L.";2;28
"372/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";03/03/2013;"TR S.L.";3;11
"372/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";03/03/2013;"TR S.L.";2;28
"372/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";03/03/2013;"TR S.L.";5;15
"372/19";"ADVERTISING";"Canal Verde";39464697;25652053;"MX";"Peso MX";18/08/2014;"ACNTURE";3;4
"373/18";"HARDWARE";;116141;113818;"ES";"EUR";04/03/2013;"CO S.A.";10;17
"373/18";"INSTALLATION";;8874;8164;"ES";"EUR";04/03/2013;"CO S.A.";3;26
"373/18";"MAINTENANCE";;67218;60496;"ES";"EUR";04/03/2013;"CO S.A.";3;26
"373/18";"SOFTWARE";;16306;8153;"ES";"EUR";04/03/2013;"CO S.A.";7;24
"373/18";"CONTENT";;5999;3000;"ES";"EUR";04/03/2013;"CO S.A.";10;26
"373/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";04/03/2013;"CO S.A.";3;15
"373/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";04/03/2013;"CO S.A.";9;24
"373/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";04/03/2013;"CO S.A.";4;27
"373/19";"ADVERTISING";"Canal Azul";8102;5267;"MX";"Peso MX";19/08/2014;"DIZALEZ";6;22
"374/18";"HARDWARE";;4;4;"ES";"EUR";05/03/2013;"ALIRALL";4;17
"374/18";"INSTALLATION";;4;4;"ES";"EUR";05/03/2013;"ALIRALL";7;12
"374/18";"MAINTENANCE";;4;4;"ES";"EUR";05/03/2013;"ALIRALL";3;20
"374/18";"SOFTWARE";;4;2;"ES";"EUR";05/03/2013;"ALIRALL";8;24
"374/18";"CONTENT";;4;2;"ES";"EUR";05/03/2013;"ALIRALL";3;10
"374/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";05/03/2013;"ALIRALL";1;12
"374/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";05/03/2013;"ALIRALL";7;26
"374/18";"ADVERTISING";"Canal Rojo";177039;115075;"ES";"EUR";05/03/2013;"ALIRALL";4;8
"374/19";"HARDWARE";;31959;31320;"MX";"Peso MX";19/08/2014;"CUENTRO";2;29
"374/19";"INSTALLATION";;185682;170828;"MX";"Peso MX";19/08/2014;"CUENTRO";5;8
"374/19";"MAINTENANCE";;8561;7705;"MX";"Peso MX";19/08/2014;"CUENTRO";1;4
"374/19";"SOFTWARE";;3685;1843;"MX";"Peso MX";19/08/2014;"CUENTRO";1;8
"375/18";"HARDWARE";;5774913;5659414;"CO";"Peso CO";05/03/2013;"CA S.A.";1;7
"375/18";"INSTALLATION";;33168;30514;"CO";"Peso CO";05/03/2013;"CA S.A.";10;25
"375/18";"MAINTENANCE";;9516;8564;"CO";"Peso CO";05/03/2013;"CA S.A.";5;26
"375/18";"SOFTWARE";;285837;142919;"CO";"Peso CO";05/03/2013;"CA S.A.";10;24
"375/18";"CONTENT";;4;2;"CO";"Peso CO";05/03/2013;"CA S.A.";8;15
"375/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";05/03/2013;"CA S.A.";10;12
"375/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";05/03/2013;"CA S.A.";1;16
"375/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";05/03/2013;"CA S.A.";1;9
"375/19";"HARDWARE";;33473;32804;"MX";"Peso MX";19/08/2014;"CUENTRO";8;25
"375/19";"INSTALLATION";;51514;47393;"MX";"Peso MX";19/08/2014;"CUENTRO";3;11
"375/19";"MAINTENANCE";;9353;8418;"MX";"Peso MX";19/08/2014;"CUENTRO";1;21
"375/19";"SOFTWARE";;4211;2106;"MX";"Peso MX";19/08/2014;"CUENTRO";2;28
"376/18";"HARDWARE";;5774913;5659414;"CO";"Peso CO";05/03/2013;"CA S.A.";5;28
"376/18";"INSTALLATION";;33168;30514;"CO";"Peso CO";05/03/2013;"CA S.A.";4;14
"376/18";"MAINTENANCE";;9516;8564;"CO";"Peso CO";05/03/2013;"CA S.A.";4;5
"376/18";"SOFTWARE";;285837;142919;"CO";"Peso CO";05/03/2013;"CA S.A.";6;18
"376/18";"CONTENT";;4;2;"CO";"Peso CO";05/03/2013;"CA S.A.";6;12
"376/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";05/03/2013;"CA S.A.";1;23
"376/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";05/03/2013;"CA S.A.";4;17
"376/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";05/03/2013;"CA S.A.";3;27
"376/19";"ADVERTISING";"Canal Rojo";22965;14927;"CO";"Peso CO";19/08/2014;"PU S.L.";4;4
"377/18";"HARDWARE";;4;4;"IT";"EUR";05/03/2013;"LI S.L.";4;27
"377/18";"INSTALLATION";;4;4;"IT";"EUR";05/03/2013;"LI S.L.";1;24
"377/18";"MAINTENANCE";;4;4;"IT";"EUR";05/03/2013;"LI S.L.";7;28
"377/18";"SOFTWARE";;4;2;"IT";"EUR";05/03/2013;"LI S.L.";9;12
"377/18";"CONTENT";;4;2;"IT";"EUR";05/03/2013;"LI S.L.";1;23
"377/18";"ADVERTISING";"Canal Azul";28751;18688;"IT";"EUR";05/03/2013;"LI S.L.";5;28
"377/18";"ADVERTISING";"Canal Verde";4;3;"IT";"EUR";05/03/2013;"LI S.L.";5;20
"377/18";"ADVERTISING";"Canal Rojo";4;3;"IT";"EUR";05/03/2013;"LI S.L.";3;15
"377/19";"HARDWARE";;46489;45559;"IT";"EUR";19/08/2014;"BOCATEX";5;10
"377/19";"INSTALLATION";;130357;119928;"IT";"EUR";19/08/2014;"BOCATEX";3;11
"377/19";"MAINTENANCE";;9353;8418;"IT";"EUR";19/08/2014;"BOCATEX";1;2
"377/19";"SOFTWARE";;4211;2106;"IT";"EUR";19/08/2014;"BOCATEX";5;25
"378/18";"HARDWARE";;4;4;"ES";"EUR";05/03/2013;"PU S.L.";5;27
"378/18";"INSTALLATION";;4;4;"ES";"EUR";05/03/2013;"PU S.L.";10;23
"378/18";"MAINTENANCE";;4;4;"ES";"EUR";05/03/2013;"PU S.L.";10;20
"378/18";"SOFTWARE";;4;2;"ES";"EUR";05/03/2013;"PU S.L.";3;13
"378/18";"CONTENT";;4;2;"ES";"EUR";05/03/2013;"PU S.L.";7;9
"378/18";"ADVERTISING";"Canal Azul";23352;15179;"ES";"EUR";05/03/2013;"PU S.L.";8;29
"378/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";05/03/2013;"PU S.L.";6;13
"378/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";05/03/2013;"PU S.L.";4;23
"378/19";"HARDWARE";;610;598;"IT";"EUR";19/08/2014;"BOCATEX";5;23
"378/19";"INSTALLATION";;17234;15855;"IT";"EUR";19/08/2014;"BOCATEX";3;21
"379/18";"HARDWARE";;4;4;"ES";"EUR";05/03/2013;"ROS.L. ";4;10
"379/18";"INSTALLATION";;4;4;"ES";"EUR";05/03/2013;"ROS.L. ";1;9
"379/18";"MAINTENANCE";;1301577;1171419;"ES";"EUR";05/03/2013;"ROS.L. ";4;20
"379/18";"SOFTWARE";;47000165;23500083;"ES";"EUR";05/03/2013;"ROS.L. ";7;24
"379/18";"CONTENT";;4;2;"ES";"EUR";05/03/2013;"ROS.L. ";3;25
"379/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";05/03/2013;"ROS.L. ";7;17
"379/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";05/03/2013;"ROS.L. ";7;12
"379/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";05/03/2013;"ROS.L. ";10;11
"379/19";"INSTALLATION";;23424;21550;"IT";"EUR";19/08/2014;"FO S.L.";8;15
"380/18";"HARDWARE";;4;4;"ES";"EUR";05/03/2013;"ROS.L. ";10;10
"380/18";"INSTALLATION";;4;4;"ES";"EUR";05/03/2013;"ROS.L. ";10;27
"380/18";"MAINTENANCE";;4048595;3643735;"ES";"EUR";05/03/2013;"ROS.L. ";2;17
"380/18";"SOFTWARE";;4;2;"ES";"EUR";05/03/2013;"ROS.L. ";4;5
"380/18";"CONTENT";;4;2;"ES";"EUR";05/03/2013;"ROS.L. ";1;6
"380/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";05/03/2013;"ROS.L. ";1;1
"380/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";05/03/2013;"ROS.L. ";3;13
"380/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";05/03/2013;"ROS.L. ";3;11
"380/19";"HARDWARE";;1582;1550;"ES";"EUR";19/08/2014;"ROS.L. ";5;29
"381/18";"HARDWARE";;116141;113818;"ES";"EUR";05/03/2013;"CO S.A.";6;19
"381/18";"INSTALLATION";;8874;8164;"ES";"EUR";05/03/2013;"CO S.A.";7;22
"381/18";"MAINTENANCE";;67218;60496;"ES";"EUR";05/03/2013;"CO S.A.";10;26
"381/18";"SOFTWARE";;16306;8153;"ES";"EUR";05/03/2013;"CO S.A.";3;5
"381/18";"CONTENT";;5999;3000;"ES";"EUR";05/03/2013;"CO S.A.";4;16
"381/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";05/03/2013;"CO S.A.";3;28
"381/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";05/03/2013;"CO S.A.";3;22
"381/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";05/03/2013;"CO S.A.";4;28
"381/19";"HARDWARE";;1582;1550;"ES";"EUR";19/08/2014;"ROS.L. ";3;23
"382/18";"HARDWARE";;4;4;"MX";"Peso MX";05/03/2013;"SO S.A.";4;8
"382/18";"INSTALLATION";;4;4;"MX";"Peso MX";05/03/2013;"SO S.A.";2;29
"382/18";"MAINTENANCE";;4;4;"MX";"Peso MX";05/03/2013;"SO S.A.";8;26
"382/18";"SOFTWARE";;4;2;"MX";"Peso MX";05/03/2013;"SO S.A.";6;13
"382/18";"CONTENT";;4;2;"MX";"Peso MX";05/03/2013;"SO S.A.";8;23
"382/18";"ADVERTISING";"Canal Azul";4;3;"MX";"Peso MX";05/03/2013;"SO S.A.";1;5
